Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2021-04-25 13:22:30,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 13:33:24,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 13:44:09,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 13:54:37,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:04:29,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:15:12,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:25:34,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:35:17,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:45:39,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 14:55:22,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:05:44,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:15:26,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:25:48,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:35:28,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:45:46,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 15:55:20,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 16:05:26,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 16:14:35,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 16:23:50,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 16:33:18,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 17:24:46,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 17:34:56,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 17:44:14,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 17:53:45,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 17:58:07,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:03:46,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:14:45,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:29:50,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:36:28,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:47:01,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:50:30,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 18:57:05,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 19:06:10,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 19:24:31,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 19:43:39,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 19:48:46,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 19:57:53,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 20:33:01,VR2W-134764,A69-1601-61475,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 20:51:43,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 20:56:56,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:00:55,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:06:55,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:10:15,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:13:51,VR2W-134764,A69-1601-61475,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:19:54,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:28:41,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:30:08,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:39:33,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:49:23,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 21:59:58,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 22:10:06,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 22:19:21,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 22:28:47,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 22:38:37,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 22:49:14,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 23:30:50,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-25 23:50:30,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:00:20,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:10:56,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:21:06,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:31:31,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:41:33,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:50:37,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 00:59:41,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:08:46,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:17:53,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:27:05,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:36:27,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:46:09,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 01:56:30,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:06:09,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:16:24,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:25:52,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:35:47,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:46:33,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 02:57:03,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:07:01,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:07:25,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:17:53,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:28:35,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:38:57,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:48:39,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:49:47,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:58:54,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 03:59:00,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 04:08:05,VR2W-134764,A69-1601-62909,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 04:08:39,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 04:18:56,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 04:28:28,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
2021-04-26 04:38:28,VR2W-134764,A69-1601-61215,,,,,MF-0228-01,+45.0175,-66.9736
