Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude,Transmitter Type,Sensor Precision
2021-05-06 15:23:05,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 15:23:20,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 15:29:36,VR2AR-549651,A69-1601-60262,,,,,FI-14,+44.97612,-66.8846
2021-05-06 15:34:01,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 15:44:21,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 15:53:59,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:02:31,VR2AR-549651,A69-1601-60262,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:04:10,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:10:22,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:13:30,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:17:53,VR2AR-549651,A69-1601-60261,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:19:35,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:23:07,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:23:56,VR2AR-549651,A69-1601-60262,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:27:01,VR2AR-549651,A69-1601-60261,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:28:59,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:33:19,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:35:18,VR2AR-549651,A69-1601-61146,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:36:13,VR2AR-549651,A69-1601-60261,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:38:44,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:42:39,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:52:16,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:58:47,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 16:59:07,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:02:28,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:09:51,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:11:48,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:17:40,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:20:19,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:21:26,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:27:46,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:30:12,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:31:40,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:41:05,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:50:51,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:51:19,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 17:55:41,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:01:04,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:01:21,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:05:36,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:11:18,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:11:33,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:16:25,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:21:27,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:22:09,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:26:59,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:32:13,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:32:49,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:37:05,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:42:42,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:43:05,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:46:14,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:52:36,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 18:55:29,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:02:34,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:03:27,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:04:56,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:13:26,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:14:03,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:14:50,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:24:09,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:24:12,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:25:33,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:33:30,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:34:32,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:35:56,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:43:02,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:44:15,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:53:04,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:54:37,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 19:56:07,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:04:05,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:04:20,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:05:59,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:14:43,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:15:04,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:16:38,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:24:26,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:26:01,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:26:54,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:34:47,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:36:23,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:36:51,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:44:28,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:46:18,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:47:30,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:54:48,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 20:57:07,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:04:24,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:07:09,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:14:34,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:16:57,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:17:47,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:23:50,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:24:03,VR2AR-549651,A69-1601-60257,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:27:31,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:33:20,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:37:36,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:43:17,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:46:44,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:54:06,VR2AR-549651,A69-1601-60259,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:55:04,VR2AR-549651,A69-1601-60257,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:55:24,VR2AR-549651,A69-1601-60258,,,,,FI-14,+44.97612,-66.8846
2021-05-06 21:55:57,VR2AR-549651,A69-1601-60260,,,,,FI-14,+44.97612,-66.8846
